movieId,title,genres,year,title_clean,rating_mean,rating_count,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
157,Canadian Bacon (1995),Comedy|War,1995.0,Canadian Bacon,2.7924214417744917,2705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158,Casper (1995),Adventure|Children,1995.0,Casper,2.9121569989579714,14395,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Clockers (1995),Crime|Drama|Mystery,1995.0,Clockers,3.4149411287048315,2463,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,1995.0,Congo,2.6030558958158725,15511,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
161,Crimson Tide (1995),Drama|Thriller|War,1995.0,Crimson Tide,3.7449347051840127,25270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
162,Crumb (1994),Documentary,1994.0,Crumb,3.9978783592644977,6363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,Desperado (1995),Action|Romance|Western,1995.0,Desperado,3.4473877626018252,16327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,1995.0,Devil in a Blue Dress,3.458929751156133,4541,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,1995.0,Die Hard: With a Vengeance,3.5161219081272086,38488,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
166,"Doom Generation, The (1995)",Comedy|Crime|Drama,1995.0,"Doom Generation, The",2.896875,800,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
167,Feast of July (1995),Drama,1995.0,Feast of July,3.1582278481012658,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168,First Knight (1995),Action|Drama|Romance,1995.0,First Knight,3.079358812381554,12664,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,1995.0,Free Willy 2: The Adventure Home,2.2531303357996584,3514,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170,Hackers (1995),Action|Adventure|Crime|Thriller,1995.0,Hackers,3.2208460581382194,8841,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
171,Jeffrey (1995),Comedy|Drama,1995.0,Jeffrey,3.5934873949579833,1428,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,1995.0,Johnny Mnemonic,2.762982303452277,13788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
173,Judge Dredd (1995),Action|Crime|Sci-Fi,1995.0,Judge Dredd,2.567427077763916,16833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
174,Jury Duty (1995),Comedy,1995.0,Jury Duty,2.4455626715462033,2186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Kids (1995),Drama,1995.0,Kids,3.512801755669349,5468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
176,Living in Oblivion (1995),Comedy,1995.0,Living in Oblivion,3.845614737685222,2497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Lord of Illusions (1995),Horror,1995.0,Lord of Illusions,2.8874531054606085,2399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
178,Love & Human Remains (1993),Comedy|Drama,1993.0,Love & Human Remains,3.378968253968254,504,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179,Mad Love (1995),Drama|Romance,1995.0,Mad Love,2.746580852775543,1243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
180,Mallrats (1995),Comedy|Romance,1995.0,Mallrats,3.5687152563310685,9714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,1995.0,Mighty Morphin Power Rangers: The Movie,1.9613543091655268,2924,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Moonlight and Valentino (1995),Drama|Romance,1995.0,Moonlight and Valentino,3.0863309352517985,695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
183,Mute Witness (1994),Comedy|Horror|Thriller,1994.0,Mute Witness,3.3508771929824563,627,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
184,Nadja (1994),Drama,1994.0,Nadja,3.0948275862068964,348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185,"Net, The (1995)",Action|Crime|Thriller,1995.0,"Net, The",3.101133663173478,25669,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
186,Nine Months (1995),Comedy|Romance,1995.0,Nine Months,2.8797319641458534,11491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187,Party Girl (1995),Comedy,1995.0,Party Girl,3.4394871794871795,975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,1995.0,"Prophecy, The",3.3315135542168677,2656,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
189,Reckless (1995),Comedy|Fantasy,1995.0,Reckless,3.0015060240963853,332,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,Safe (1995),Thriller,1995.0,Safe,3.6240376390076987,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191,"Scarlet Letter, The (1995)",Drama|Romance,1995.0,"Scarlet Letter, The",2.676520750426379,1759,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
192,The Show (1995),Documentary,1995.0,The Show,3.0576923076923075,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193,Showgirls (1995),Drama,1995.0,Showgirls,2.258718074656189,8144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194,Smoke (1995),Comedy|Drama,1995.0,Smoke,3.8433168316831683,6060,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195,Something to Talk About (1995),Comedy|Drama|Romance,1995.0,Something to Talk About,3.0843076923076924,3250,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
196,Species (1995),Horror|Sci-Fi,1995.0,Species,2.838971490928932,14662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
197,"Stars Fell on Henrietta, The (1995)",Drama,1995.0,"Stars Fell on Henrietta, The",3.040909090909091,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1995.0,Strange Days,3.422129886118806,9747,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,1964.0,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",3.7806205770277628,1837,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
200,"Tie That Binds, The (1995)",Thriller,1995.0,"Tie That Binds, The",2.836705202312139,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,Three Wishes (1995),Drama|Fantasy,1995.0,Three Wishes,3.0286103542234333,367,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
202,Total Eclipse (1995),Drama|Romance,1995.0,Total Eclipse,3.0875,480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,1995.0,"To Wong Foo, Thanks for Everything! Julie Newmar",3.153504880212955,5635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Under Siege 2: Dark Territory (1995),Action,1995.0,Under Siege 2: Dark Territory,2.931665719158613,8795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Unstrung Heroes (1995),Comedy|Drama,1995.0,Unstrung Heroes,3.5048399106478034,1343,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206,Unzipped (1995),Documentary,1995.0,Unzipped,3.469844357976654,1028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,"Walk in the Clouds, A (1995)",Drama|Romance,1995.0,"Walk in the Clouds, A",3.3657275320970044,5608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
208,Waterworld (1995),Action|Adventure|Sci-Fi,1995.0,Waterworld,2.8774138976666985,31329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
209,White Man's Burden (1995),Drama,1995.0,White Man's Burden,2.8198675496688743,755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210,Wild Bill (1995),Western,1995.0,Wild Bill,2.891,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,"Browning Version, The (1994)",Drama,1994.0,"Browning Version, The",3.588135593220339,590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,1995.0,Bushwhacked,2.575975359342916,487,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,1994.0,Burnt by the Sun (Utomlyonnye solntsem),4.0155466399197595,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,Before the Rain (Pred dozhdot) (1994),Drama|War,1994.0,Before the Rain (Pred dozhdot),4.0345,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
215,Before Sunrise (1995),Drama|Romance,1995.0,Before Sunrise,3.9393581878244457,8476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
216,Billy Madison (1995),Comedy,1995.0,Billy Madison,3.2509787472035794,10728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,"Babysitter, The (1995)",Drama|Thriller,1995.0,"Babysitter, The",2.7254335260115607,1038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
218,Boys on the Side (1995),Comedy|Drama,1995.0,Boys on the Side,3.283888367729831,4264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219,"Cure, The (1995)",Drama,1995.0,"Cure, The",3.6150442477876106,678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220,Castle Freak (1995),Horror,1995.0,Castle Freak,2.4730113636363638,352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222,Circle of Friends (1995),Drama|Romance,1995.0,Circle of Friends,3.5347035040431267,5936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
223,Clerks (1994),Comedy,1994.0,Clerks,3.8398552282663228,27906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,1995.0,Don Juan DeMarco,3.4382659489176497,8731,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
225,Disclosure (1994),Drama|Thriller,1994.0,Disclosure,3.2814350264880026,12836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
226,Dream Man (1995),Thriller,1995.0,Dream Man,2.7954545454545454,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,Drop Zone (1994),Action|Thriller,1994.0,Drop Zone,3.064725954361271,4689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
228,Destiny Turns on the Radio (1995),Comedy,1995.0,Destiny Turns on the Radio,2.6673640167364017,478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Death and the Maiden (1994),Drama|Thriller,1994.0,Death and the Maiden,3.5679304897314377,2532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
230,Dolores Claiborne (1995),Drama|Thriller,1995.0,Dolores Claiborne,3.5850159404888418,7528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,1994.0,Dumb & Dumber (Dumb and Dumber),2.982691158089234,36802,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,1994.0,Eat Drink Man Woman (Yin shi nan nu),4.028991262907069,6295,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
233,Exotica (1994),Drama,1994.0,Exotica,3.530219018574993,3607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234,Exit to Eden (1994),Comedy,1994.0,Exit to Eden,2.6642089093701995,3255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Ed Wood (1994),Comedy|Drama,1994.0,Ed Wood,3.663214367684186,17428,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236,French Kiss (1995),Action|Comedy|Romance,1995.0,French Kiss,3.3171118332408653,12617,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237,Forget Paris (1995),Comedy|Romance,1995.0,Forget Paris,3.2158491151816206,6442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,1995.0,Far From Home: The Adventures of Yellow Dog,3.1625730994152046,855,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,1995.0,"Goofy Movie, A",3.120884520884521,4070,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240,Hideaway (1995),Thriller,1995.0,Hideaway,2.8902007083825265,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
241,Fluke (1995),Children|Drama,1995.0,Fluke,3.018581081081081,592,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,Farinelli: il castrato (1994),Drama|Musical,1994.0,Farinelli: il castrato,3.387184115523466,1108,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
243,Gordy (1995),Children|Comedy|Fantasy,1995.0,Gordy,2.5074468085106383,470,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244,Gumby: The Movie (1995),Animation|Children,1995.0,Gumby: The Movie,2.3905228758169934,306,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,The Glass Shield (1994),Crime|Drama,1994.0,The Glass Shield,2.9584905660377356,265,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
246,Hoop Dreams (1994),Documentary,1994.0,Hoop Dreams,4.024880206413564,10852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
247,Heavenly Creatures (1994),Crime|Drama,1994.0,Heavenly Creatures,3.820049813200498,8030,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
248,Houseguest (1994),Comedy,1994.0,Houseguest,3.0150126422250314,3164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Immortal Beloved (1994),Drama|Romance,1994.0,Immortal Beloved,3.6717542120911792,5045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,1995.0,Heavyweights (Heavy Weights),3.0805429864253395,1105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,"Hunted, The (1995)",Action,1995.0,"Hunted, The",3.04,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,I.Q. (1994),Comedy|Romance,1994.0,I.Q.,3.212357267273079,10334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,1994.0,Interview with the Vampire: The Vampire Chronicles,3.514375236175841,31756,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
254,Jefferson in Paris (1995),Drama,1995.0,Jefferson in Paris,2.8931962025316458,632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
255,"Jerky Boys, The (1995)",Comedy,1995.0,"Jerky Boys, The",2.2808411214953273,1070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Junior (1994),Comedy|Sci-Fi,1994.0,Junior,2.691472432837218,10683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,Just Cause (1995),Mystery|Thriller,1995.0,Just Cause,3.4076729559748427,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,1995.0,"Kid in King Arthur's Court, A",2.6253458771444382,1807,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
259,Kiss of Death (1995),Crime|Drama|Thriller,1995.0,Kiss of Death,3.0580943121050073,2057,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,1977.0,Star Wars: Episode IV - A New Hope,4.099823550170568,85010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261,Little Women (1994),Drama,1994.0,Little Women,3.6265712450683547,10899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,"Little Princess, A (1995)",Children|Drama,1995.0,"Little Princess, A",3.768804082538274,4507,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263,Ladybird Ladybird (1994),Drama,1994.0,Ladybird Ladybird,3.730295566502463,406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,"Enfer, L' (1994)",Drama,1994.0,"Enfer, L'",3.3461538461538463,195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,1992.0,Like Water for Chocolate (Como agua para chocolate),3.917927823050058,12026,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
266,Legends of the Fall (1994),Drama|Romance|War|Western,1994.0,Legends of the Fall,3.5056397306397304,17820,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
267,Major Payne (1995),Comedy,1995.0,Major Payne,2.8885556068297187,4334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Little Odessa (1994),Crime|Drama,1994.0,Little Odessa,3.316421895861148,749,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
269,My Crazy Life (Mi vida loca) (1993),Drama,1993.0,My Crazy Life (Mi vida loca),3.4818481848184817,606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270,Love Affair (1994),Drama|Romance,1994.0,Love Affair,3.1750764525993884,1308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
271,Losing Isaiah (1995),Drama,1995.0,Losing Isaiah,3.3217938630999213,1271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,"Madness of King George, The (1994)",Comedy|Drama,1994.0,"Madness of King George, The",3.7450535601764336,7935,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,1994.0,Mary Shelley's Frankenstein (Frankenstein),3.1245082612116444,7626,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
274,Man of the House (1995),Comedy,1995.0,Man of the House,2.825617283950617,1296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Mixed Nuts (1994),Comedy,1994.0,Mixed Nuts,2.7240844196151457,1611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Milk Money (1994),Comedy|Romance,1994.0,Milk Money,2.979223619464188,5487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
277,Miracle on 34th Street (1994),Drama,1994.0,Miracle on 34th Street,3.4093847758081335,9590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,Miami Rhapsody (1995),Comedy,1995.0,Miami Rhapsody,3.012775330396476,1135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,My Family (1995),Drama,1995.0,My Family,3.6923076923076925,923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,Murder in the First (1995),Drama|Thriller,1995.0,Murder in the First,3.7149496514329976,5164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
281,Nobody's Fool (1994),Comedy|Drama|Romance,1994.0,Nobody's Fool,3.6710032524393297,3997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
282,Nell (1994),Drama,1994.0,Nell,3.4025861320836586,11523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283,New Jersey Drive (1995),Crime|Drama,1995.0,New Jersey Drive,3.0833333333333335,240,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,1993.0,New York Cop (Nyû Yôku no koppu),2.823529411764706,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Beyond Bedlam (1993),Drama|Horror,1993.0,Beyond Bedlam,2.3392857142857144,84,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,1995.0,Nemesis 2: Nebula,2.0405405405405403,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
287,Nina Takes a Lover (1994),Comedy|Romance,1994.0,Nina Takes a Lover,3.2346625766871164,326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
288,Natural Born Killers (1994),Action|Crime|Thriller,1994.0,Natural Born Killers,3.261559383499547,26472,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
289,Only You (1994),Comedy|Romance,1994.0,Only You,3.3504998485307484,3301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
290,Once Were Warriors (1994),Crime|Drama,1994.0,Once Were Warriors,3.979280781138366,4199,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995.0,Outbreak,3.4108596635943047,27883,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994.0,Léon: The Professional (a.k.a. The Professional) (Léon),4.093760455001672,41846,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
294,"Perez Family, The (1995)",Comedy|Romance,1995.0,"Perez Family, The",3.184988179669031,846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,1995.0,"Pyromaniac's Love Story, A",2.7922912205567454,467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994.0,Pulp Fiction,4.196968773181315,98409,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
297,Panther (1995),Drama,1995.0,Panther,3.0984848484848486,264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298,Pushing Hands (Tui shou) (1992),Drama,1992.0,Pushing Hands (Tui shou),3.4961089494163424,257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
299,Priest (1994),Drama,1994.0,Priest,3.721504559270517,2632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,Quiz Show (1994),Drama,1994.0,Quiz Show,3.6608252312070193,21085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301,Picture Bride (Bijo photo) (1994),Drama|Romance,1994.0,Picture Bride (Bijo photo),3.5183189655172415,464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,1994.0,"Queen Margot (Reine Margot, La)",3.753191489361702,1645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,1995.0,"Quick and the Dead, The",3.0535305985205112,7435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
304,Roommates (1995),Comedy|Drama,1995.0,Roommates,3.1892265193370166,724,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,1994.0,Ready to Wear (Pret-A-Porter),2.698336252189142,3426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,1994.0,Three Colors: Red (Trois couleurs: Rouge),4.073567151411463,8183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,1993.0,Three Colors: Blue (Trois couleurs: Bleu),3.981914481333161,7741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,1994.0,Three Colors: White (Trzy kolory: Bialy),3.901628222523745,5896,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,1994.0,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng)",3.6515486725663715,452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310,Rent-a-Kid (1995),Comedy,1995.0,Rent-a-Kid,2.7926356589147288,258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Relative Fear (1994),Horror|Thriller,1994.0,Relative Fear,2.652439024390244,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
312,Stuart Saves His Family (1995),Comedy,1995.0,Stuart Saves His Family,2.611320754716981,1325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"Swan Princess, The (1994)",Animation|Children,1994.0,"Swan Princess, The",3.068273092369478,1494,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,1994.0,"Secret of Roan Inish, The",3.847212251734865,4179,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
315,"Specialist, The (1994)",Action|Drama|Thriller,1994.0,"Specialist, The",2.8936738806624027,11413,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
